dataset_id,category,subcategory,indicator,region,year_label,year_num,fiscal_or_calendar,value,unit,sex,data_kind,comparable,source_title,source_table,source_yearbook,source_department,notes
population_trend,人口,人口推移,世帯数,西条市,平成22年,2010,calendar,48112,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成22年,2010,calendar,114663,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成22年,2010,calendar,54963,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成22年,2010,calendar,59700,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成23年,2011,calendar,48465,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成23年,2011,calendar,114384,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成23年,2011,calendar,54848,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成23年,2011,calendar,59536,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成24年,2012,calendar,49476,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成24年,2012,calendar,114766,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成24年,2012,calendar,55128,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成24年,2012,calendar,59638,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成25年,2013,calendar,49514,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成25年,2013,calendar,113859,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成25年,2013,calendar,54690,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成25年,2013,calendar,59169,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成26年,2014,calendar,49741,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成26年,2014,calendar,113022,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成26年,2014,calendar,54323,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成26年,2014,calendar,58699,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成27年,2015,calendar,49964,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成27年,2015,calendar,112215,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成27年,2015,calendar,53953,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成27年,2015,calendar,58262,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成28年,2016,calendar,50361,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成28年,2016,calendar,111745,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成28年,2016,calendar,53832,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成28年,2016,calendar,57913,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成29年,2017,calendar,50569,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成29年,2017,calendar,110887,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成29年,2017,calendar,53532,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成29年,2017,calendar,57355,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,平成30年,2018,calendar,50524,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成30年,2018,calendar,109768,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成30年,2018,calendar,53032,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,平成30年,2018,calendar,56736,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和元年,2019,calendar,50699,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和元年,2019,calendar,109071,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和元年,2019,calendar,52748,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和元年,2019,calendar,56323,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和2年,2020,calendar,50869,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和2年,2020,calendar,108162,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和2年,2020,calendar,52330,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和2年,2020,calendar,55832,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和3年,2021,calendar,50763,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和3年,2021,calendar,107052,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和3年,2021,calendar,51725,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和3年,2021,calendar,55327,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和4年,2022,calendar,50781,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和4年,2022,calendar,105879,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和4年,2022,calendar,51288,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和4年,2022,calendar,54591,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和5年,2023,calendar,50787,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和5年,2023,calendar,104655,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和5年,2023,calendar,50807,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和5年,2023,calendar,53848,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和6年,2024,calendar,50894,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和6年,2024,calendar,103579,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和6年,2024,calendar,50362,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和6年,2024,calendar,53217,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,世帯数,西条市,令和7年,2025,calendar,50882,世帯,na,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和7年,2025,calendar,102379,人,total,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和7年,2025,calendar,49931,人,male,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
population_trend,人口,人口推移,総人口,西条市,令和7年,2025,calendar,52448,人,female,actual,True,西条市統計データ（2026年版）,11.世帯数、人口の推移,2026,市民課,11月1日現在・住民登録人口
